Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-06-20 14:38:34.866 +0900,"Success",0:00:00,0,0,0,"20230620_143834.866/LogFile.txt","","",1
2023-06-20 15:02:33.991 +0900,"Success",0:00:00,0,0,0,"20230620_150233.991/LogFile.txt","","",1
2023-07-27 18:55:14.172 +0900,"Success",0:00:00,0,0,0,"20230727_185514.172/LogFile.txt","","",1
