Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-04-18 13:56:19.614 +0900,"Failure",0:00:00,1,0,0,"20230418_135619.614/LogFile.txt","","STUnknownMessage -- ERROR: No Such Command: 'hideremotewindow'",0
