Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-07-30 01:06:00.022 +0900,"Aborted",0:00:00,1,0,10,"20230730_010600.022/LogFile.txt","","",0
